timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/22 11:45:21.051, 13351 MiB, 2593 MiB, 27 %
2026/05/22 11:45:22.051, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:45:23.051, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:45:24.051, 12807 MiB, 3137 MiB, 17 %
2026/05/22 11:45:25.051, 12999 MiB, 2945 MiB, 29 %
2026/05/22 11:45:26.052, 13191 MiB, 2753 MiB, 27 %
2026/05/22 11:45:27.052, 13319 MiB, 2625 MiB, 3 %
2026/05/22 11:45:28.052, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:45:29.052, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:45:30.052, 12871 MiB, 3073 MiB, 12 %
2026/05/22 11:45:31.053, 13095 MiB, 2849 MiB, 16 %
2026/05/22 11:45:32.053, 13223 MiB, 2721 MiB, 0 %
2026/05/22 11:45:33.053, 13223 MiB, 2721 MiB, 0 %
2026/05/22 11:45:34.053, 12743 MiB, 3201 MiB, 10 %
2026/05/22 11:45:35.053, 12999 MiB, 2945 MiB, 15 %
2026/05/22 11:45:36.054, 13223 MiB, 2721 MiB, 9 %
2026/05/22 11:45:37.054, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:45:38.054, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:45:39.054, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:45:40.054, 12807 MiB, 3137 MiB, 27 %
2026/05/22 11:45:41.055, 12999 MiB, 2945 MiB, 25 %
2026/05/22 11:45:42.055, 13127 MiB, 2817 MiB, 100 %
2026/05/22 11:45:43.055, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:45:44.055, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:45:45.055, 12839 MiB, 3105 MiB, 10 %
2026/05/22 11:45:46.056, 13063 MiB, 2881 MiB, 7 %
2026/05/22 11:45:47.056, 13255 MiB, 2689 MiB, 99 %
2026/05/22 11:45:48.056, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:45:49.056, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:45:50.057, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:45:51.057, 12871 MiB, 3073 MiB, 12 %
2026/05/22 11:45:52.057, 13095 MiB, 2849 MiB, 11 %
2026/05/22 11:45:53.057, 13319 MiB, 2625 MiB, 2 %
2026/05/22 11:45:54.057, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:45:55.058, 13319 MiB, 2625 MiB, 1 %
2026/05/22 11:45:56.058, 12839 MiB, 3105 MiB, 10 %
2026/05/22 11:45:57.058, 13063 MiB, 2881 MiB, 8 %
2026/05/22 11:45:58.058, 13255 MiB, 2689 MiB, 59 %
2026/05/22 11:45:59.059, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:46:00.059, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:46:01.059, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:46:02.059, 12775 MiB, 3169 MiB, 10 %
2026/05/22 11:46:03.059, 13031 MiB, 2913 MiB, 11 %
2026/05/22 11:46:04.060, 13255 MiB, 2689 MiB, 3 %
2026/05/22 11:46:05.060, 13255 MiB, 2689 MiB, 1 %
2026/05/22 11:46:06.060, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:46:07.060, 12871 MiB, 3073 MiB, 10 %
2026/05/22 11:46:08.060, 13095 MiB, 2849 MiB, 8 %
2026/05/22 11:46:09.061, 13383 MiB, 2561 MiB, 2 %
2026/05/22 11:46:10.061, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:46:11.061, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:46:12.061, 12807 MiB, 3137 MiB, 10 %
2026/05/22 11:46:13.061, 13063 MiB, 2881 MiB, 7 %
2026/05/22 11:46:14.062, 13223 MiB, 2721 MiB, 100 %
2026/05/22 11:46:15.062, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:46:16.062, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:46:17.062, 12647 MiB, 3297 MiB, 1 %
2026/05/22 11:46:18.062, 12839 MiB, 3105 MiB, 17 %
2026/05/22 11:46:19.063, 13031 MiB, 2913 MiB, 26 %
2026/05/22 11:46:20.063, 13255 MiB, 2689 MiB, 68 %
2026/05/22 11:46:21.063, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:46:22.063, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:46:23.064, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:46:24.064, 12839 MiB, 3105 MiB, 9 %
2026/05/22 11:46:25.064, 13063 MiB, 2881 MiB, 9 %
2026/05/22 11:46:26.064, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:46:27.064, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:46:28.065, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:46:29.065, 12743 MiB, 3201 MiB, 9 %
2026/05/22 11:46:30.065, 12999 MiB, 2945 MiB, 13 %
2026/05/22 11:46:31.065, 13159 MiB, 2785 MiB, 81 %
2026/05/22 11:46:32.065, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:46:33.066, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:46:34.066, 12711 MiB, 3233 MiB, 19 %
2026/05/22 11:46:35.066, 12935 MiB, 3009 MiB, 10 %
2026/05/22 11:46:36.066, 13159 MiB, 2785 MiB, 30 %
2026/05/22 11:46:37.066, 13159 MiB, 2785 MiB, 0 %
2026/05/22 11:46:38.067, 12647 MiB, 3297 MiB, 13 %
2026/05/22 11:46:39.067, 12935 MiB, 3009 MiB, 6 %
2026/05/22 11:46:40.067, 13255 MiB, 2689 MiB, 15 %
2026/05/22 11:46:41.067, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:46:42.067, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:46:43.068, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:46:44.068, 12743 MiB, 3201 MiB, 15 %
2026/05/22 11:46:45.068, 12935 MiB, 3009 MiB, 17 %
2026/05/22 11:46:46.068, 13191 MiB, 2753 MiB, 27 %
2026/05/22 11:46:47.068, 13351 MiB, 2593 MiB, 25 %
2026/05/22 11:46:48.069, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:46:49.069, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:46:50.069, 12807 MiB, 3137 MiB, 9 %
2026/05/22 11:46:51.069, 13031 MiB, 2913 MiB, 8 %
2026/05/22 11:46:52.069, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:46:53.070, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:46:54.070, 13319 MiB, 2625 MiB, 1 %
2026/05/22 11:46:55.070, 12743 MiB, 3201 MiB, 11 %
2026/05/22 11:46:56.070, 12935 MiB, 3009 MiB, 8 %
2026/05/22 11:46:57.070, 13095 MiB, 2849 MiB, 100 %
2026/05/22 11:46:58.071, 13223 MiB, 2721 MiB, 1 %
2026/05/22 11:46:59.071, 13223 MiB, 2721 MiB, 0 %
2026/05/22 11:47:00.071, 12679 MiB, 3265 MiB, 5 %
2026/05/22 11:47:01.071, 12679 MiB, 3265 MiB, 81 %
2026/05/22 11:47:02.071, 12679 MiB, 3265 MiB, 81 %
2026/05/22 11:47:03.072, 12679 MiB, 3265 MiB, 13 %
2026/05/22 11:47:04.072, 12647 MiB, 3297 MiB, 4 %
2026/05/22 11:47:05.072, 12679 MiB, 3265 MiB, 100 %
2026/05/22 11:47:06.072, 12679 MiB, 3265 MiB, 3 %
2026/05/22 11:47:07.072, 12711 MiB, 3233 MiB, 100 %
2026/05/22 11:47:08.073, 2879 MiB, 13065 MiB, 0 %
